%time,field.header.seq,field.header.stamp,field.header.frame_id,field.wrench.force.x,field.wrench.force.y,field.wrench.force.z,field.wrench.torque.x,field.wrench.torque.y,field.wrench.torque.z
1552032121875326340,1061905,1552032121875224201,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121876151075,1061906,1552032121876057562,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121876992895,1061907,1552032121876890944,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121877860992,1061908,1552032121877760302,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121878655184,1061909,1552032121878557661,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121879494311,1061910,1552032121879390872,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121880318141,1061911,1552032121880224275,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121881161583,1061912,1552032121881058161,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121881991591,1061913,1552032121881890980,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121882821840,1061914,1552032121882724355,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121883655261,1061915,1552032121883557626,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121884490209,1061916,1552032121884390904,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121885325331,1061917,1552032121885224185,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121886157201,1061918,1552032121886057521,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121886987523,1061919,1552032121886890815,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121887846182,1061920,1552032121887725625,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121888646199,1061921,1552032121888557853,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121889488057,1061922,1552032121889391037,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121890319473,1061923,1552032121890224283,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121891192650,1061924,1552032121891097037,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121891987567,1061925,1552032121891890892,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121892821230,1061926,1552032121892724288,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121893663247,1061927,1552032121893558607,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121894491671,1061928,1552032121894391083,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121895306947,1061929,1552032121895224209,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121896203308,1061930,1552032121896106144,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121896975531,1061931,1552032121896890968,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121897862266,1061932,1552032121897765613,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121898654975,1061933,1552032121898557757,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121899538901,1061934,1552032121899440559,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121900322313,1061935,1552032121900224258,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121901190348,1061936,1552032121901093719,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
